municipio_codigo,municipio_nombre,departamento_nombre,municipal_code,municipio_final,departamento_final,region,iusi_vigente_2025,iusi_devengado_2025,iusi_percibido_2025,iusi_vigente_Q,iusi_devengado_Q,iusi_percibido_Q,urbanidad_centralidad_score,mercado_inmobiliario_formal_score,finanzas_credito_formalidad_score,capacidad_institucional_catastral_score,intensidad_inmobiliaria_formal_score,proxy_iva_potential_index_100,proxy_iva_weight_share_pct,urbanidad_data_points,mercado_data_points,finanzas_data_points,institucional_data_points,viirs,equipamientos_urbanos_importantes,densidad_hab_km2,poblacion_2018,infraestructura,pib_local_km2,actividades_construccion,cantidad_empresas,segmento_abc_alquila,ingreso_mensual_hogar,porcentaje_segmento_abc,tamano_mercado,dinamismo_negocios,cartera_creditos_pib_fund,pea_igss_fund,agentes_bancarios_100k,depositos_pib_percapita,sistema_financiero,uso_catastro_ot,reglamento_construccion_ot,autonomia_financiera,volumen_tributacion,ranking_gestion_municipal,instituciones,icl_2025
407,Patzun,Chimaltenango,407,Patzun,Chimaltenango,Región V Central,117000.0,69581.03,69581.03,117000.0,69581.03,69581.03,63.273809523809526,60.25510204081634,54.357142857142854,53.673469387755105,58.69897959183674,73.57142857142858,0.18555998921430722,6,7,5,7,0.008195481882240936,0.0374331550802139,0.06119856206386128,0.0552052960263608,69.45888362473995,1638767.4205112322,0.3186490455212922,0.21065573770491802,0.01099,0.3421329678413895,0.09952916979767579,25.76078690279911,49.987062886855625,0.20386182939219924,0.03350104821570414,233.3153990713282,0.41348519132970063,84.7897964472457,0.0,0.0,0.15287074125277197,0.00016642708850284397,46.560639604074765,66.87030100618047,51.05004328587206
303,Pastores,Sacatepéquez,303,Pastores,Sacatepéquez,Región V Central,793000.0,574046.79,574046.79,793000.0,574046.79,574046.79,65.44642857142857,69.61734693877551,40.107142857142854,53.57142857142857,58.58163265306122,73.21428571428571,0.508569634612505,6,7,5,7,0.03446879666687275,0.016042780748663103,0.08067498414041023,0.013924485428171322,80.69259190417328,5988031.992703306,0.2701908957415565,0.15526932084309134,0.0625,0.34061845425012477,0.03097853100656055,69.06287119419349,58.780502044685655,0.10974364632424448,0.03723328661879975,220.02306382116373,0.3309541774093783,75.40900072051059,0.4,0.3,0.20386695065746102,4.6492425085727504e-05,23.652378212120396,49.464417912073635,61.302833948931955
208,San Antonio La Paz,El Progreso,208,San Antonio La Paz,El Progreso,Región Iii Nororiente,1200000.0,405761.56,405761.56,1200000.0,405761.56,405761.56,41.666666666666664,64.97448979591837,77.89285714285714,46.07142857142857,58.37627551020408,72.85714285714285,0.44885257298727355,6,7,5,7,0.013259984218421965,0.0213903743315508,0.024028758722774376,0.016156732923818057,70.98427571429717,449721.71166245325,0.23494860499265785,0.12740046838407496,0.13333,0.33552963771785504,0.03708978334683427,37.481080752822976,58.6595779480483,0.2928111058195748,0.12938030896746788,609.7037788511525,0.3413433972517759,75.63951788379156,0.0,0.0,0.08784075853683654,0.00019298998035734545,24.122445225317126,66.11219731523894,56.90116378029327
2106,Monjas,Jalapa,2106,Monjas,Jalapa,Región Iv Suroriente,244980.0,313458.27,313458.27,244980.0,313458.27,313458.27,53.18452380952382,75.2295918367347,47.714285714285715,50.714285714285715,58.05994897959184,72.5,0.380703651275987,6,7,5,7,0.011138349540115913,0.0481283422459893,0.031883273419327555,0.022111097568563408,74.4830550508699,623041.3755589662,0.2922173274596182,0.1914519906323185,0.10345,0.415910985245672,0.1921378515335587,33.89899783003674,59.90163766858988,0.11257327864824417,0.08615650284620308,242.7144036721262,0.3698066964479745,66.57163528171172,0.0,0.0,0.24704332248583913,0.00027673766526231034,36.74602475563651,55.591027057340646,52.77413656219698
404,Comalapa,Chimaltenango,404,Comalapa,Chimaltenango,Región V Central,83268.48,55802.34,55802.34,83268.48,55802.34,55802.34,70.86309523809524,40.28061224489796,67.82142857142857,49.43877551020408,57.714285714285715,72.14285714285714,0.15511078519075938,6,7,5,7,0.014863348464290166,0.053475935828877004,0.10897018397124128,0.0451972585716514,71.63035441099792,1586451.4167000845,0.3333333333333333,0.23044496487119437,0.0,0.2396992949218366,0.007374670143779705,6.919842323150141,42.644715099906854,0.29499295964418526,0.04533412000417871,233.31539907132824,0.5983229951533925,94.81078904991948,0.0,0.3,0.2023529779134972,0.00011581841164954658,22.6166189105455,63.77417557881847,50.34756455805828
1904,Gualan,Zacapa,1904,Gualan,Zacapa,Región Iii Nororiente,1685055.0,1552220.37,1552220.37,1685055.0,1552220.37,1552220.37,56.339285714285715,56.76020408163265,54.0,68.52040816326532,57.70790816326531,71.78571428571429,0.6203397729511246,6,7,5,7,0.0050069130429866915,0.053475935828877004,0.009933601184182704,0.039295738273882025,73.39704558882562,4331141.040610664,0.3377386196769457,0.2262295081967213,0.0,0.3622129255542485,0.0,24.06532623648552,62.84693908726464,0.1262283646306916,0.09378159906810375,417.47283554872735,0.25060895217243956,64.13907057702124,0.0,0.3,0.15819575118019263,0.0008257042833832294,44.9123537459043,69.99617472080199,54.71825550432229
506,Tiquisate,Escuintla,506,Tiquisate,Escuintla,Región V Central,4850400.0,2678900.94,2678900.94,4850400.0,2678900.94,2678900.94,53.958333333333336,71.68367346938776,44.857142857142854,58.46938775510205,57.67729591836735,71.42857142857143,0.6792741925718709,6,7,5,7,0.007725829544917665,0.06951871657754011,0.021623176147176994,0.050664943827311494,59.063668236754786,1530719.777304183,0.24522760646108663,0.14484777517564404,0.04878,0.33625805426207495,0.03554616693820948,41.60189164107798,74.4264032301822,0.10752219129155181,0.7963273721654196,313.05978470695163,0.11980109435993834,55.87867641554021,0.0,1.0,0.38798822780363684,0.0011450949056544403,17.379765528902666,45.97455696114514,57.21399365596373
1102,San Sebastian,Retalhuleu,1102,San Sebastian,Retalhuleu,Región Vi Suroccidente,1698685.24,1695773.05,1695773.05,1698685.24,1695773.05,1695773.05,64.58333333333333,54.71938775510205,51.78571428571429,58.57142857142857,57.52295918367347,71.07142857142857,0.6229830355700454,6,7,5,7,0.08600253483156223,0.0374331550802139,0.28433580038063017,0.023323960564479905,49.966388064774776,7076024.5771876415,0.328928046989721,0.20398126463700234,0.0,0.2646251910584011,0.0,35.01622594900251,63.354836899332845,0.11400691070201606,0.1691103293335155,372.8657836306561,0.23944360059772124,62.582582774225855,0.0,0.3,0.19843172147474633,0.0004067282591019255,37.73006867896557,56.85192333245391,53.899084816429855
403,San Martin Jilotepeque,Chimaltenango,403,San Martin Jilotepeque,Chimaltenango,Región V Central,722629.69,700040.41,700040.41,722629.69,700040.41,700040.41,59.404761904761905,54.515306122448976,57.46428571428571,59.08163265306122,57.40433673469387,70.71428571428572,0.5087468365757847,6,7,5,7,0.006570740811189609,0.0748663101604278,0.0362241488686826,0.07390537623044227,65.68744735032483,963787.3213766478,0.3274596182085169,0.2263466042154567,0.0,0.3893708441873627,0.18882760513130054,2.5936348658270867,47.85764761794237,0.22599992475609557,0.02600198531275443,233.31539907132824,0.4583870477709343,89.80997201121244,0.0,0.3,0.26938991268261325,0.0001838548992469012,45.72131695683528,61.75039426452158,47.93932161872045
1601,Coban,Alta Verapaz,1601,Coban,Alta Verapaz,Región Ii Norte,6394090.45,7104652.91,7104652.91,6394090.45,7104652.91,7104652.91,51.488095238095234,86.68367346938776,20.607142857142854,71.70918367346938,57.35969387755102,70.35714285714286,0.7447207843431434,6,7,5,7,0.004365064294852012,0.32085561497326204,0.015441742440262212,0.18097569415737558,58.34622879692562,724753.3117643838,0.5682819383259912,0.4395784543325527,0.18663,0.38711326496124543,0.1521443805643269,33.920630370590004,65.52793741801803,0.06149739845744326,0.17731587679690197,198.2642107967429,0.15660876137295207,35.65692323402296,0.8,0.3,0.4802602413649963,0.0020319895113051524,58.7861892778497,54.964684732703155,46.018483417060644
